time,marker,data_1,data_2,data_3
1665273589.8321319,1,-014105, -005418, -003100
1665273589.8329852,1,-014302, -005925, -002868
1665273589.8349774,1,-014302, -005925, -002868
1665273589.8350146,1,-014302, -005925, -002868
1665273589.8359773,1,-014302, -005925, -002868
1665273589.8369715,1,-014471, -006529, -002333
1665273589.8379688,1,-014471, -006529, -002333
1665273589.8389661,1,-014471, -006529, -002333
1665273589.8389661,1,-014471, -006529, -002333
1665273589.8399813,1,-014724, -007045, -001929
1665273589.8409607,1,-014724, -007045, -001929
1665273589.841958,1,-014724, -007045, -001929
1665273589.842987,1,-014724, -007045, -001929
1665273589.8431613,1,-014705, -007481, -001569
1665273589.843953,1,-014705, -007481, -001569
1665273589.84495,1,-014705, -007481, -001569
1665273589.8459475,1,-014705, -007481, -001569
1665273589.846086,1,-014705, -007481, -001569
1665273589.8470979,1,-014679, -008028, -001470
1665273589.8480954,1,-014679, -008028, -001470
1665273589.8480954,1,-014679, -008028, -001470
1665273589.8535323,1,-014679, -008028, -001470
1665273589.8545625,1,-014624, -008471, -001477
1665273589.8545625,1,-014624, -008471, -001477
1665273589.8555317,1,-014624, -008471, -001477
1665273589.856557,1,-014624, -008471, -001477
1665273589.856557,1,-014639, -008912, -001539
1665273589.8575532,1,-014639, -008912, -001539
1665273589.8575532,1,-014639, -008912, -001539
1665273589.8585238,1,-014639, -008912, -001539
1665273589.8595479,1,-014591, -009277, -001498
1665273589.859645,1,-014591, -009277, -001498
1665273589.8606243,1,-014591, -009277, -001498
1665273589.8631797,1,-014591, -009277, -001498
1665273589.8636258,1,-014359, -009515, -001447
1665273589.864625,1,-014359, -009515, -001447
1665273589.8656228,1,-014359, -009515, -001447
1665273589.8656228,1,-014359, -009515, -001447
1665273589.8704934,1,-014220, -009546, -001327
1665273589.8710482,1,-014220, -009546, -001327
1665273589.873492,1,-014220, -009546, -001327
1665273589.873492,1,-014220, -009546, -001327
1665273589.8744853,1,-014120, -009573, -001123
1665273589.8744853,1,-014120, -009573, -001123
1665273589.8754847,1,-014120, -009573, -001123
1665273589.8754847,1,-014120, -009573, -001123
1665273589.8764803,1,-014188, -009523, -001184
1665273589.8764803,1,-014188, -009523, -001184
1665273589.8806257,1,-014188, -009523, -001184
1665273589.8809261,1,-014188, -009523, -001184
1665273589.8870707,1,-014188, -009523, -001184
1665273589.888073,1,-014233, -009536, -001107
1665273589.888073,1,-014233, -009536, -001107
1665273589.8900998,1,-014233, -009536, -001107
1665273589.8900998,1,-014233, -009536, -001107
1665273589.8910959,1,-014237, -009391, -000860
1665273589.8910959,1,-014237, -009391, -000860
1665273589.8930576,1,-014237, -009391, -000860
1665273589.8934364,1,-014237, -009391, -000860
1665273589.8940852,1,-014132, -009130, -000751
1665273589.8940852,1,-014132, -009130, -000751
1665273589.8972986,1,-014132, -009130, -000751
1665273589.8973649,1,-014132, -009130, -000751
1665273589.8982995,1,-013949, -008696, -000714
1665273589.9045393,1,-013949, -008696, -000714
1665273589.9055717,1,-013949, -008696, -000714
1665273589.9055717,1,-013949, -008696, -000714
1665273589.9075358,1,-013908, -008185, -000959
1665273589.9078922,1,-013908, -008185, -000959
1665273589.9078922,1,-013908, -008185, -000959
1665273589.9088738,1,-013908, -008185, -000959
1665273589.9093604,1,-014153, -007701, -001095
1665273589.9655912,1,-014153, -007701, -001095
1665273589.9668908,1,-014153, -007701, -001095
1665273589.9668908,1,-014153, -007701, -001095
1665273589.990916,1,-014180, -007377, -001292
1665273589.9917045,1,-014180, -007377, -001292
1665273589.9926784,1,-014180, -007377, -001292
1665273589.9936755,1,-014180, -007377, -001292
1665273589.9936755,1,-014180, -007377, -001292
1665273589.9946725,1,-013819, -007100, -001364
1665273589.99567,1,-013819, -007100, -001364
1665273589.9988012,1,-013819, -007100, -001364
1665273589.9998329,1,-013819, -007100, -001364
1665273590.0008292,1,-013600, -006942, -001456
1665273590.0008292,1,-013600, -006942, -001456
1665273590.0218463,1,-013600, -006942, -001456
1665273590.0228531,1,-013600, -006942, -001456
1665273590.025614,1,-013403, -006983, -001518
1665273590.0266187,1,-013403, -006983, -001518
1665273590.0276434,1,-013403, -006983, -001518
1665273590.0356143,1,-013403, -006983, -001518
1665273590.0366156,1,-013305, -007443, -001325
1665273590.0376437,1,-013305, -007443, -001325
1665273590.0405946,1,-013305, -007443, -001325
1665273590.0416121,1,-013305, -007443, -001325
1665273590.0426247,1,-013342, -007756, -001343
1665273590.043621,1,-013342, -007756, -001343
1665273590.0505316,1,-013342, -007756, -001343
1665273590.0542934,1,-013342, -007756, -001343
1665273590.0553527,1,-013386, -007998, -001544
1665273590.057333,1,-013386, -007998, -001544
1665273590.1101604,1,-013386, -007998, -001544
1665273590.1121838,1,-013386, -007998, -001544
1665273590.114269,1,-012996, -008245, -001397
1665273590.117135,1,-012996, -008245, -001397
1665273590.1191278,1,-012996, -008245, -001397
1665273590.1205196,1,-012996, -008245, -001397
1665273590.1225142,1,-012996, -008245, -001397
1665273590.1235125,1,-012852, -008311, -001098
1665273590.1244643,1,-012852, -008311, -001098
1665273590.1264586,1,-012852, -008311, -001098
1665273590.127456,1,-012852, -008311, -001098
1665273590.1294494,1,-012918, -008366, -001097
1665273590.1304479,1,-012918, -008366, -001097
1665273590.135422,1,-012918, -008366, -001097
1665273590.1417649,1,-012918, -008366, -001097
1665273590.1427617,1,-012646, -008230, -000675
1665273590.1447861,1,-012646, -008230, -000675
1665273590.1457884,1,-012646, -008230, -000675
1665273590.1459146,1,-012646, -008230, -000675
1665273590.146773,1,-012646, -008230, -000675
1665273590.1477485,1,-012197, -007989, -000389
1665273590.148744,1,-012197, -007989, -000389
1665273590.149746,1,-012197, -007989, -000389
1665273590.1507404,1,-012197, -007989, -000389
1665273590.151766,1,-012054, -008204, -000195
1665273590.151766,1,-012054, -008204, -000195
1665273590.152736,1,-012054, -008204, -000195
1665273590.1537604,1,-012054, -008204, -000195
1665273590.153987,1,-012054, -008204, -000195
1665273590.1547291,1,-011851, -008435, -000001
1665273590.1557267,1,-011851, -008435, -000001
1665273590.1557267,1,-011851, -008435, -000001
1665273590.1567225,1,-011851, -008435, -000001
1665273590.1569545,1,-011851, -008435, -000001
1665273590.157458,1,-011914, -008496, 000044
1665273590.157458,1,-011914, -008496, 000044
1665273590.1584575,1,-011914, -008496, 000044
1665273590.1584575,1,-011914, -008496, 000044
1665273590.1584575,1,-011914, -008496, 000044
1665273590.1594548,1,-012314, -008793, 000284
1665273590.1594548,1,-012314, -008793, 000284
1665273590.1604521,1,-012314, -008793, 000284
1665273590.1605635,1,-012314, -008793, 000284
1665273590.1605635,1,-012305, -008598, 000050
1665273590.1614497,1,-012305, -008598, 000050
1665273590.1614497,1,-012305, -008598, 000050
1665273590.1614497,1,-012305, -008598, 000050
1665273590.1624467,1,-012305, -008598, 000050
1665273590.1624467,1,-011934, -008471, 000170
1665273590.1624467,1,-012461, -012217, 002264
1665273590.1634443,1,-012461, -012217, 002264
1665273590.1634443,1,-012461, -012217, 002264
1665273590.1634443,1,-012461, -012217, 002264
1665273590.164442,1,-012615, -012354, 002144
1665273590.164442,1,-012615, -012354, 002144
1665273590.165439,1,-012615, -012354, 002144
1665273590.165439,1,-012615, -012354, 002144
1665273590.165439,1,-012694, -012372, 001946
1665273590.166437,1,-012694, -012372, 001946
1665273590.166437,1,-012694, -012372, 001946
1665273590.1674352,1,-012694, -012372, 001946
1665273590.1674352,1,-012630, -011918, 001553
1665273590.1674352,1,-012630, -011918, 001553
1665273590.168431,1,-012630, -011918, 001553
1665273590.168431,1,-012630, -011918, 001553
1665273590.168431,1,-012630, -011918, 001553
1665273590.1729336,1,-012317, -011245, 001457
1665273590.1733954,1,-012317, -011245, 001457
1665273590.1739745,1,-012317, -011245, 001457
1665273590.1791432,1,-012317, -011245, 001457
1665273590.1802194,1,-011908, -010382, 001555
1665273590.1812193,1,-011908, -010382, 001555
1665273590.1831717,1,-011908, -010382, 001555
1665273590.1880732,1,-011908, -010382, 001555
1665273590.1891024,1,-011605, -009841, 001599
1665273590.1917768,1,-011605, -009841, 001599
1665273590.192947,1,-011605, -009841, 001599
1665273590.1940427,1,-011605, -009841, 001599
1665273590.1983495,1,-011562, -009832, 001464
1665273590.2007117,1,-011562, -009832, 001464
1665273590.2013724,1,-011562, -009832, 001464
1665273590.2033374,1,-011562, -009832, 001464
1665273590.2036483,1,-011748, -010091, 001306
1665273590.2043703,1,-011748, -010091, 001306
1665273590.2043703,1,-011748, -010091, 001306
1665273590.2053616,1,-011748, -010091, 001306
1665273590.2053616,1,-011748, -010091, 001306
1665273590.206335,1,-011892, -010248, 001195
1665273590.206335,1,-011892, -010248, 001195
1665273590.2074015,1,-011892, -010248, 001195
1665273590.2074015,1,-011892, -010248, 001195
1665273590.2083821,1,-011892, -010248, 001195
1665273590.2086134,1,-011795, -010367, 001337
1665273590.2086134,1,-011795, -010367, 001337
1665273590.2093797,1,-011795, -010367, 001337
1665273590.2097511,1,-011795, -010367, 001337
1665273590.210377,1,-011795, -010367, 001337
1665273590.210377,1,-011499, -010321, 001555
1665273590.2109866,1,-011499, -010321, 001555
1665273590.2113745,1,-011499, -010321, 001555
1665273590.2113745,1,-011499, -010321, 001555
1665273590.2123713,1,-011499, -010321, 001555
1665273590.2123713,1,-011190, -010449, 001843
1665273590.2123713,1,-011190, -010449, 001843
1665273590.213369,1,-011190, -010449, 001843
1665273590.213369,1,-011190, -010449, 001843
1665273590.213369,1,-011190, -010449, 001843
1665273590.2143662,1,-011193, -011013, 001895
1665273590.2144904,1,-011193, -011013, 001895
1665273590.2144904,1,-011193, -011013, 001895
1665273590.2153635,1,-011193, -011013, 001895
1665273590.2153635,1,-011454, -011753, 001964
1665273590.2163618,1,-011454, -011753, 001964
1665273590.2163618,1,-011454, -011753, 001964
1665273590.2173836,1,-012758, -012255, 000943
1665273590.2173836,1,-012758, -012255, 000943
1665273590.2173836,1,-012758, -012255, 000943
1665273590.2183564,1,-012758, -012255, 000943
1665273590.2187195,1,-012905, -012183, 000471
1665273590.2193542,1,-012905, -012183, 000471
1665273590.2193542,1,-012905, -012183, 000471
1665273590.2197568,1,-012905, -012183, 000471
1665273590.22035,1,-012905, -012183, 000471
1665273590.22035,1,-012767, -011905, 000238
1665273590.2207983,1,-012767, -011905, 000238
1665273590.2213473,1,-012767, -011905, 000238
1665273590.2213473,1,-012767, -011905, 000238
1665273590.2213473,1,-012550, -011420, -000027
1665273590.2219536,1,-012550, -011420, -000027
1665273590.2223446,1,-012550, -011420, -000027
1665273590.2223446,1,-012550, -011420, -000027
1665273590.2223446,1,-012264, -010911, 000155
1665273590.223342,1,-012264, -010911, 000155
1665273590.223342,1,-012264, -010911, 000155
1665273590.223342,1,-012264, -010911, 000155
1665273590.223342,1,-012007, -010465, 000297
1665273590.2243392,1,-012007, -010465, 000297
1665273590.2266824,1,-012007, -010465, 000297
1665273590.2270443,1,-012007, -010465, 000297
1665273590.231889,1,-011912, -010261, 000195
1665273590.2335272,1,-011912, -010261, 000195
1665273590.2335272,1,-011912, -010261, 000195
1665273590.2344477,1,-011912, -010261, 000195
1665273590.2344477,1,-011971, -010195, -000106
1665273590.235445,1,-011971, -010195, -000106
1665273590.2396705,1,-011971, -010195, -000106
1665273590.2406993,1,-011971, -010195, -000106
1665273590.2406993,1,-012157, -010363, -000250
1665273590.241669,1,-012157, -010363, -000250
1665273590.2418137,1,-012157, -010363, -000250
1665273590.2438242,1,-012157, -010363, -000250
1665273590.2448573,1,-012157, -010363, -000250
1665273590.2448573,1,-012188, -010497, -000364
1665273590.2458494,1,-012188, -010497, -000364
1665273590.2458494,1,-012188, -010497, -000364
1665273590.2468753,1,-012188, -010497, -000364
1665273590.2468753,1,-012340, -010716, -000548
1665273590.2468753,1,-012340, -010716, -000548
1665273590.247842,1,-012340, -010716, -000548
1665273590.248284,1,-012340, -010716, -000548
1665273590.2488146,1,-012520, -010766, -000732
1665273590.2488146,1,-012520, -010766, -000732
1665273590.2498121,1,-012520, -010766, -000732
1665273590.2502544,1,-012520, -010766, -000732
1665273590.2508428,1,-012430, -010632, -000703
1665273590.2508428,1,-012430, -010632, -000703
1665273590.2508428,1,-012430, -010632, -000703
1665273590.2518322,1,-012430, -010632, -000703
1665273590.2518322,1,-012133, -010700, -000432
1665273590.2528026,1,-012133, -010700, -000432
1665273590.2528026,1,-012133, -010700, -000432
1665273590.2528026,1,-012133, -010700, -000432
1665273590.2538269,1,-011901, -011048, -000113
1665273590.2538269,1,-011901, -011048, -000113
1665273590.2538269,1,-011901, -011048, -000113
1665273590.2548337,1,-011901, -011048, -000113
1665273590.2548337,1,-011901, -011048, -000113
1665273590.2548337,1,-011911, -011442, 000082
1665273590.2558024,1,-011911, -011442, 000082
1665273590.256793,1,-011911, -011442, 000082
1665273590.2570689,1,-011911, -011442, 000082
1665273590.2591188,1,-012305, -011856, 000057
1665273590.259501,1,-012305, -011856, 000057
1665273590.259501,1,-012305, -011856, 000057
1665273590.2601569,1,-012305, -011856, 000057
1665273590.2601569,1,-012914, -011891, 000008
1665273590.2601569,1,-012914, -011891, 000008
1665273590.261165,1,-012914, -011891, 000008
1665273590.261165,1,-012914, -011891, 000008
1665273590.261165,1,-013342, -011493, -000194
1665273590.262355,1,-013342, -011493, -000194
1665273590.262355,1,-013342, -011493, -000194
1665273590.2631545,1,-013342, -011493, -000194
1665273590.2631545,1,-013369, -010921, -000515
1665273590.2631545,1,-013369, -010921, -000515
1665273590.2641504,1,-013369, -010921, -000515
1665273590.2641504,1,-013369, -010921, -000515
1665273590.2641504,1,-013369, -010921, -000515
1665273590.2651129,1,-013231, -010516, -000737
1665273590.2651129,1,-013231, -010516, -000737
1665273590.2661126,1,-013231, -010516, -000737
1665273590.2661126,1,-013231, -010516, -000737
1665273590.2671077,1,-013198, -010272, -000926
1665273590.2673209,1,-013198, -010272, -000926
1665273590.2673209,1,-013198, -010272, -000926
1665273590.2681348,1,-013198, -010272, -000926
1665273590.2681348,1,-013234, -010244, -001012
1665273590.2681348,1,-013234, -010244, -001012
1665273590.2691324,1,-013234, -010244, -001012
1665273590.2691324,1,-013234, -010244, -001012
1665273590.2696133,1,-013276, -010104, -001043
1665273590.2701287,1,-013276, -010104, -001043
1665273590.2701287,1,-013276, -010104, -001043
1665273590.2701287,1,-013276, -010104, -001043
1665273590.2701287,1,-013305, -009928, -000999
1665273590.272092,1,-013305, -009928, -000999
1665273590.2723932,1,-013305, -009928, -000999
1665273590.2723932,1,-013305, -009928, -000999
1665273590.2731218,1,-013234, -009712, -000831
1665273590.2746532,1,-013234, -009712, -000831
1665273590.2750132,1,-013234, -009712, -000831
1665273590.2750132,1,-013234, -009712, -000831
1665273590.2756898,1,-013152, -009582, -000791
1665273590.2756898,1,-013152, -009582, -000791
1665273590.2787213,1,-013152, -009582, -000791
1665273590.279649,1,-013152, -009582, -000791
1665273590.2818217,1,-013066, -009377, -000711
1665273590.2826731,1,-013066, -009377, -000711
1665273590.2826731,1,-013066, -009377, -000711
1665273590.2836692,1,-013066, -009377, -000711
1665273590.2836692,1,-013063, -009163, -000721
1665273590.285659,1,-013063, -009163, -000721
1665273590.2860432,1,-013063, -009163, -000721
1665273590.2860432,1,-013063, -009163, -000721
1665273590.2906618,1,-013154, -009083, -000584
1665273590.2910898,1,-013154, -009083, -000584
1665273590.291698,1,-013154, -009083, -000584
1665273590.2959175,1,-013154, -009083, -000584
1665273590.2966552,1,-013298, -009082, -000492
1665273590.2976832,1,-013298, -009082, -000492
1665273590.2978187,1,-013298, -009082, -000492
1665273590.2986486,1,-013298, -009082, -000492
1665273590.2989821,1,-013456, -009579, -000495
1665273590.340666,1,-013456, -009579, -000495
1665273590.3418083,1,-013456, -009579, -000495
1665273590.3444936,1,-013456, -009579, -000495
1665273590.3455193,1,-013456, -009579, -000495
1665273590.3455193,1,-013511, -010326, -000480
1665273590.3494976,1,-013511, -010326, -000480
1665273590.3504796,1,-013511, -010326, -000480
1665273590.3554873,1,-013511, -010326, -000480
1665273590.3564615,1,-013448, -010532, -000529
1665273590.3580115,1,-013448, -010532, -000529
1665273590.359015,1,-013448, -010532, -000529
1665273590.361009,1,-013448, -010532, -000529
1665273590.361009,1,-013155, -010205, -000453
1665273590.362005,1,-013155, -010205, -000453
1665273590.3630333,1,-013155, -010205, -000453
1665273590.3640015,1,-013155, -010205, -000453
1665273590.3659992,1,-012806, -009797, -000202
1665273590.3659992,1,-012806, -009797, -000202
1665273590.3680832,1,-012806, -009797, -000202
1665273590.3690803,1,-012806, -009797, -000202
1665273590.3690803,1,-012623, -009620, 000063
1665273590.3700771,1,-012623, -009620, 000063
1665273590.3722813,1,-012623, -009620, 000063
1665273590.3742592,1,-012623, -009620, 000063
1665273590.3760626,1,-012564, -009651, 000324
1665273590.3772554,1,-012564, -009651, 000324
1665273590.3804047,1,-012564, -009651, 000324
1665273590.3822107,1,-012564, -009651, 000324
1665273590.3824317,1,-012564, -009651, 000324
1665273590.3832428,1,-012710, -009835, 000328
1665273590.3842366,1,-012710, -009835, 000328
1665273590.385203,1,-012710, -009835, 000328
1665273590.3892696,1,-012710, -009835, 000328
1665273590.3910775,1,-012960, -009998, 000242
1665273590.3914547,1,-012960, -009998, 000242
1665273590.4118576,1,-012960, -009998, 000242
1665273590.412874,1,-012960, -009998, 000242
1665273590.4161973,1,-013007, -010230, 000210
1665273590.4198914,1,-013007, -010230, 000210
1665273590.4246335,1,-013007, -010230, 000210
1665273590.4266798,1,-013007, -010230, 000210
1665273590.427676,1,-012927, -010301, 000240
1665273590.4286768,1,-012927, -010301, 000240
1665273590.4296706,1,-012927, -010301, 000240
1665273590.4306679,1,-012927, -010301, 000240
1665273590.4326212,1,-012876, -010115, 000158
1665273590.4326212,1,-012876, -010115, 000158
1665273590.4337168,1,-012876, -010115, 000158
1665273590.4498253,1,-012876, -010115, 000158
1665273590.4516249,1,-012819, -009925, 000203
1665273590.4534047,1,-012819, -009925, 000203
1665273590.454404,1,-012819, -009925, 000203
1665273590.4558992,1,-012819, -009925, 000203
1665273590.4750147,1,-012819, -009925, 000203
1665273590.4770088,1,-012772, -009612, 000221
1665273590.4780066,1,-012772, -009612, 000221
1665273590.4799998,1,-012772, -009612, 000221
1665273590.4810183,1,-012772, -009612, 000221
1665273590.4829931,1,-012730, -009446, 000089
1665273590.4839947,1,-012730, -009446, 000089
1665273590.4849854,1,-012730, -009446, 000089
1665273590.4859831,1,-012730, -009446, 000089
1665273590.4869804,1,-012788, -009312, 000037
1665273590.487978,1,-012788, -009312, 000037
1665273590.4889772,1,-012788, -009312, 000037
1665273590.4889772,1,-012788, -009312, 000037
1665273590.4899714,1,-012852, -009242, -000025
1665273590.4909694,1,-012852, -009242, -000025
1665273590.4919667,1,-012852, -009242, -000025
1665273590.492964,1,-012852, -009242, -000025
1665273590.492964,1,-012852, -009242, -000025
1665273590.4939609,1,-012897, -009307, 000038
1665273590.4939609,1,-012897, -009307, 000038
1665273590.4949582,1,-012897, -009307, 000038
1665273590.4959557,1,-012897, -009307, 000038
1665273590.4969528,1,-012990, -009367, -000001
1665273590.4969528,1,-012990, -009367, -000001
1665273590.4979796,1,-012990, -009367, -000001
1665273590.4989476,1,-012990, -009367, -000001
1665273590.4989476,1,-013104, -009210, -000294
1665273590.4999459,1,-013104, -009210, -000294
1665273590.5009427,1,-013104, -009210, -000294
1665273590.5019403,1,-013104, -009210, -000294
1665273590.5020018,1,-013164, -009150, -000396
1665273590.5029368,1,-013164, -009150, -000396
1665273590.5029368,1,-013164, -009150, -000396
1665273590.503934,1,-013164, -009150, -000396
1665273590.503934,1,-013164, -009150, -000396
1665273590.5049312,1,-013108, -009226, -000317
1665273590.5059288,1,-013108, -009226, -000317
1665273590.5169075,1,-013108, -009226, -000317
1665273590.540591,1,-013108, -009226, -000317
1665273590.5555522,1,-012956, -009355, -000260
1665273590.556584,1,-012956, -009355, -000260
1665273590.5585506,1,-012956, -009355, -000260
1665273590.5605423,1,-012956, -009355, -000260
1665273590.5617778,1,-012913, -009251, -000242
1665273590.5634525,1,-012913, -009251, -000242
1665273590.5666106,1,-012913, -009251, -000242
1665273590.5674403,1,-012913, -009251, -000242
1665273590.5692904,1,-012979, -009200, -000209
1665273590.5705547,1,-012979, -009200, -000209
1665273590.571329,1,-012979, -009200, -000209
1665273590.5723033,1,-012979, -009200, -000209
1665273590.5743012,1,-013019, -009334, -000214
1665273590.5753238,1,-013019, -009334, -000214
1665273590.582398,1,-013019, -009334, -000214
1665273590.583038,1,-013019, -009334, -000214
1665273590.588298,1,-013019, -009334, -000214
1665273590.5893016,1,-012992, -009523, -000377
1665273590.5902975,1,-012992, -009523, -000377
1665273590.5905766,1,-012992, -009523, -000377
1665273590.591295,1,-012992, -009523, -000377
1665273590.5923216,1,-012948, -009726, -000501
1665273590.5934718,1,-012948, -009726, -000501
1665273590.5941303,1,-012948, -009726, -000501
1665273590.5951285,1,-012948, -009726, -000501
1665273590.5951285,1,-012905, -009815, -000658
1665273590.5961318,1,-012905, -009815, -000658
1665273590.5971215,1,-012905, -009815, -000658
1665273590.5971215,1,-012905, -009815, -000658
1665273590.5990884,1,-012824, -009849, -000653
1665273590.603523,1,-012824, -009849, -000653
1665273590.6045246,1,-012824, -009849, -000653
1665273590.608056,1,-012824, -009849, -000653
1665273590.608869,1,-012811, -009852, -000626
1665273590.6157637,1,-012811, -009852, -000626
1665273590.6164398,1,-012811, -009852, -000626
1665273590.6174028,1,-012811, -009852, -000626
1665273590.618401,1,-012811, -009852, -000626
1665273590.6194293,1,-012801, -009761, -000586
1665273590.6194293,1,-012801, -009761, -000586
1665273590.6204257,1,-012801, -009761, -000586
1665273590.621393,1,-012801, -009761, -000586
1665273590.621393,1,-012801, -009761, -000586
1665273590.6224747,1,-012820, -009685, -000509
1665273590.6233873,1,-012820, -009685, -000509
1665273590.6243849,1,-012820, -009685, -000509
1665273590.6243849,1,-012820, -009685, -000509
1665273590.625382,1,-012845, -009672, -000451
1665273590.625382,1,-012845, -009672, -000451
1665273590.6263983,1,-012845, -009672, -000451
1665273590.6273763,1,-012845, -009672, -000451
1665273590.6275828,1,-012845, -009672, -000451
1665273590.628374,1,-012856, -009674, -000433
1665273590.6287751,1,-012856, -009674, -000433
1665273590.6293721,1,-012856, -009674, -000433
1665273590.6303685,1,-012856, -009674, -000433
1665273590.6303685,1,-012856, -009674, -000433
1665273590.6313658,1,-012815, -009687, -000430
1665273590.6323636,1,-012815, -009687, -000430
1665273590.6324573,1,-012815, -009687, -000430
1665273590.6333606,1,-012815, -009687, -000430
1665273590.6333606,1,-012888, -009710, -000406
1665273590.6344414,1,-012888, -009710, -000406
1665273590.6353576,1,-012888, -009710, -000406
1665273590.6353576,1,-012888, -009710, -000406
1665273590.6363525,1,-012888, -009710, -000406
1665273590.6363525,1,-012894, -009740, -000480
1665273590.6373494,1,-013520, -009324, -000758
1665273590.6373694,1,-013520, -009324, -000758
1665273590.6373694,1,-013652, -009382, -000958
1665273590.6383467,1,-013652, -009382, -000958
1665273590.6384485,1,-013652, -009382, -000958
1665273590.6384485,1,-013652, -009382, -000958
1665273590.6393442,1,-013796, -009216, -001160
1665273590.6394877,1,-013796, -009216, -001160
1665273590.6394877,1,-013796, -009216, -001160
1665273590.6403413,1,-013796, -009216, -001160
1665273590.6403413,1,-013561, -009167, -000966
1665273590.6408136,1,-013561, -009167, -000966
1665273590.6413386,1,-013561, -009167, -000966
1665273590.6413386,1,-013561, -009167, -000966
1665273590.6413386,1,-013278, -009595, -000763
1665273590.642336,1,-013278, -009595, -000763
1665273590.642336,1,-013278, -009595, -000763
1665273590.642336,1,-013278, -009595, -000763
1665273590.6433334,1,-013424, -010116, -000847
1665273590.6433334,1,-013424, -010116, -000847
1665273590.6433334,1,-013424, -010116, -000847
1665273590.6443307,1,-013424, -010116, -000847
1665273590.6443737,1,-013424, -010116, -000847
1665273590.6443737,1,-013597, -010330, -000819
1665273590.6443737,1,-013597, -010330, -000819
1665273590.6453278,1,-013597, -010330, -000819
1665273590.6453278,1,-013597, -010330, -000819
1665273590.6453278,1,-013829, -010167, -000777
1665273590.6463253,1,-013829, -010167, -000777
1665273590.6463253,1,-013829, -010167, -000777
1665273590.6463253,1,-013829, -010167, -000777
1665273590.6473227,1,-014024, -009753, -000843
1665273590.6473227,1,-014024, -009753, -000843
1665273590.6473227,1,-014024, -009753, -000843
1665273590.6473227,1,-014024, -009753, -000843
1665273590.6493266,1,-014027, -009323, -000961
1665273590.6513214,1,-014027, -009323, -000961
1665273590.653317,1,-014027, -009323, -000961
1665273590.653619,1,-014027, -009323, -000961
1665273590.653619,1,-013985, -008969, -001169
1665273590.654304,1,-013985, -008969, -001169
1665273590.6553104,1,-013985, -008969, -001169
1665273590.6559567,1,-013985, -008969, -001169
1665273590.656304,1,-013985, -008969, -001169
1665273590.659386,1,-014128, -008618, -001482
1665273590.660391,1,-014128, -008618, -001482
1665273590.66138,1,-014128, -008618, -001482
1665273590.66138,1,-014128, -008618, -001482
1665273590.66138,1,-014268, -008072, -001828
1665273590.708181,1,-014268, -008072, -001828
1665273590.709184,1,-014268, -008072, -001828
1665273590.710219,1,-014268, -008072, -001828
1665273590.711207,1,-014377, -007448, -002174
1665273590.711207,1,-014377, -007448, -002174
1665273590.7122653,1,-014377, -007448, -002174
1665273590.7422159,1,-014377, -007448, -002174
1665273590.7431703,1,-014459, -006929, -002453
1665273590.7451596,1,-014459, -006929, -002453
1665273590.7461958,1,-014459, -006929, -002453
1665273590.7471924,1,-014459, -006929, -002453
1665273590.7491508,1,-014519, -006427, -002574
1665273590.7501936,1,-014519, -006427, -002574
1665273590.75116,1,-014519, -006427, -002574
1665273590.7531862,1,-014519, -006427, -002574
1665273590.7541847,1,-014361, -006169, -002715
1665273590.7551808,1,-014361, -006169, -002715
1665273590.757175,1,-014361, -006169, -002715
1665273590.7591228,1,-014361, -006169, -002715
1665273590.7601209,1,-014006, -006212, -002647
1665273590.762115,1,-014006, -006212, -002647
1665273590.7631128,1,-014006, -006212, -002647
1665273590.7651064,1,-013634, -006503, -002416
1665273590.7661092,1,-013634, -006503, -002416
1665273590.768098,1,-013634, -006503, -002416
1665273590.7690954,1,-013634, -006503, -002416
1665273590.770096,1,-013556, -007096, -001922
1665273590.7710938,1,-013556, -007096, -001922
1665273590.772091,1,-013556, -007096, -001922
1665273590.7730887,1,-013556, -007096, -001922
1665273590.7740846,1,-013556, -007096, -001922
1665273590.7751818,1,-013612, -007979, -001370
1665273590.776081,1,-013612, -007979, -001370
1665273590.7770772,1,-013612, -007979, -001370
1665273590.7781029,1,-013612, -007979, -001370
1665273590.7781029,1,-013577, -009024, -000781
1665273590.779199,1,-013577, -009024, -000781
1665273590.7801142,1,-013577, -009024, -000781
1665273590.7811031,1,-013577, -009024, -000781
1665273590.782402,1,-013536, -010111, -000409
1665273590.7830606,1,-013536, -010111, -000409
1665273590.7841995,1,-013536, -010111, -000409
1665273590.785113,1,-013536, -010111, -000409
1665273590.786109,1,-013599, -011060, -000159
1665273590.7871084,1,-013599, -011060, -000159
1665273590.7871084,1,-013599, -011060, -000159
1665273590.788075,1,-013599, -011060, -000159
1665273590.8003228,1,-013656, -011731, -000056
1665273590.8023543,1,-013656, -011731, -000056
1665273590.8043778,1,-013656, -011731, -000056
1665273590.8052619,1,-013656, -011731, -000056
1665273590.8062599,1,-013656, -011731, -000056
1665273590.808225,1,-013653, -012066, 000050
1665273590.8092225,1,-013653, -012066, 000050
1665273590.8112173,1,-013653, -012066, 000050
1665273590.8126297,1,-013653, -012066, 000050
1665273590.8136353,1,-013513, -012082, 000137
1665273590.8146222,1,-013513, -012082, 000137
1665273590.815597,1,-013513, -012082, 000137
1665273590.8176286,1,-013513, -012082, 000137
