x_acc,y_acc,z_acc,label
1663835701.722963,1,000398, -000083, 017118
1663835701.7239606,1,000398, -000083, 017118
1663835701.7241504,1,000398, -000083, 017118
1663835701.7241504,1,000398, -000083, 017118
1663835701.7251475,1,000398, -000083, 017118
1663835701.7253747,1,000398, -000083, 017118
1663835701.7253747,1,000398, -000083, 017118
1663835701.7263718,1,000398, -000083, 017118
1663835701.7265997,1,000429, -000086, 017150
1663835701.7265997,1,000429, -000086, 017150
1663835701.7275965,1,000429, -000086, 017150
1663835701.7278194,1,000429, -000086, 017150
1663835701.7278194,1,000429, -000086, 017150
1663835701.7288167,1,000429, -000086, 017150
1663835701.729045,1,000429, -000086, 017150
1663835701.729045,1,000429, -000086, 017150
1663835701.7300422,1,000429, -000086, 017150
1663835701.7302656,1,000429, -000086, 017150
1663835701.7302656,1,000410, -000144, 017137
1663835701.7312624,1,000410, -000144, 017137
1663835701.7314506,1,000410, -000144, 017137
1663835701.7314506,1,000410, -000144, 017137
1663835701.7324479,1,000410, -000144, 017137
1663835701.7325366,1,000410, -000144, 017137
1663835701.7325366,1,000410, -000144, 017137
1663835701.7325366,1,000410, -000144, 017137
1663835701.733534,1,000410, -000144, 017137
1663835701.7338784,1,000410, -000144, 017137
1663835701.7338784,1,000390, -000105, 017125
1663835701.7348752,1,000390, -000105, 017125
1663835701.7348752,1,000390, -000105, 017125
1663835701.7348752,1,000390, -000105, 017125
1663835701.7358725,1,000390, -000105, 017125
1663835701.7358725,1,000390, -000105, 017125
1663835701.7358725,1,000390, -000105, 017125
1663835701.7368698,1,000390, -000105, 017125
1663835701.7368698,1,000390, -000105, 017125
1663835701.7368698,1,000390, -000105, 017125
1663835701.7378674,1,000431, -000088, 017158
1663835701.738152,1,000431, -000088, 017158
1663835701.738152,1,000431, -000088, 017158
1663835701.738152,1,000431, -000088, 017158
1663835701.7391503,1,000431, -000088, 017158
1663835701.740499,1,000431, -000088, 017158
1663835701.7415419,1,000431, -000088, 017158
1663835701.7415419,1,000431, -000088, 017158
1663835701.7415419,1,000431, -000088, 017158
1663835701.742539,1,000431, -000088, 017158
1663835701.7427561,1,000443, -000097, 017129
1663835701.7427561,1,000443, -000097, 017129
1663835701.7427561,1,000443, -000097, 017129
1663835701.743753,1,000443, -000097, 017129
1663835701.743978,1,000443, -000097, 017129
1663835701.743978,1,000443, -000097, 017129
1663835701.743978,1,000443, -000097, 017129
1663835701.744975,1,000443, -000097, 017129
1663835701.744975,1,000443, -000097, 017129
1663835701.744975,1,000443, -000097, 017129
1663835701.7459724,1,000417, -000108, 017121
1663835701.7459724,1,000417, -000108, 017121
1663835701.7459724,1,000417, -000108, 017121
1663835701.74697,1,000417, -000108, 017121
1663835701.747039,1,000417, -000108, 017121
1663835701.747039,1,000417, -000108, 017121
1663835701.747039,1,000417, -000108, 017121
1663835701.7480361,1,000417, -000108, 017121
1663835701.7480361,1,000417, -000108, 017121
1663835701.749621,1,000417, -000108, 017121
1663835701.75033,1,000392, -000140, 017100
1663835701.7513266,1,000392, -000140, 017100
1663835701.7518473,1,000392, -000140, 017100
1663835701.7528439,1,000392, -000140, 017100
1663835701.753583,1,000392, -000140, 017100
1663835701.7545803,1,000392, -000140, 017100
1663835701.7556038,1,000392, -000140, 017100
1663835701.7566009,1,000392, -000140, 017100
1663835701.7571318,1,000392, -000140, 017100
1663835701.758129,1,000392, -000140, 017100
1663835701.7587302,1,000422, -000092, 017133
1663835701.759727,1,000422, -000092, 017133
1663835701.7599792,1,000422, -000092, 017133
1663835701.7610757,1,000422, -000092, 017133
1663835701.7610757,1,000422, -000092, 017133
1663835701.7620726,1,000422, -000092, 017133
1663835701.7624736,1,000422, -000092, 017133
1663835701.7634704,1,000422, -000092, 017133
1663835701.7637234,1,000422, -000092, 017133
1663835701.7647202,1,000422, -000092, 017133
1663835701.7649705,1,000431, -000082, 017191
1663835701.7659674,1,000431, -000082, 017191
1663835701.7662206,1,000431, -000082, 017191
1663835701.7672174,1,000431, -000082, 017191
1663835701.7674713,1,000431, -000082, 017191
1663835701.7684681,1,000431, -000082, 017191
1663835701.7686648,1,000431, -000082, 017191
1663835701.7696614,1,000431, -000082, 017191
1663835701.76992,1,000431, -000082, 017191
1663835701.770917,1,000431, -000082, 017191
1663835701.7711754,1,000409, -000127, 017163
1663835701.772172,1,000409, -000127, 017163
1663835701.7724252,1,000409, -000127, 017163
1663835701.773422,1,000409, -000127, 017163
1663835701.77368,1,000409, -000127, 017163
1663835701.7746768,1,000409, -000127, 017163
1663835701.7749245,1,000409, -000127, 017163
1663835701.7759216,1,000409, -000127, 017163
1663835701.7761724,1,000409, -000127, 017163
1663835701.777169,1,000409, -000127, 017163
1663835701.7772923,1,000420, -000117, 017114
1663835701.7772923,1,000420, -000117, 017114
1663835701.7782903,1,000420, -000117, 017114
1663835701.77881,1,000420, -000117, 017114
1663835701.77881,1,000420, -000117, 017114
1663835701.7798083,1,000420, -000117, 017114
1663835701.7803159,1,000420, -000117, 017114
1663835701.7803159,1,000420, -000117, 017114
1663835701.781698,1,000420, -000117, 017114
1663835701.781698,1,000420, -000117, 017114
1663835701.7826948,1,000448, -000092, 017158
1663835701.7827876,1,000448, -000092, 017158
1663835701.7827876,1,000448, -000092, 017158
1663835701.7837842,1,000448, -000092, 017158
1663835701.784782,1,000448, -000092, 017158
1663835701.784782,1,000448, -000092, 017158
1663835701.7857788,1,000448, -000092, 017158
1663835701.7858248,1,000448, -000092, 017158
1663835701.7868257,1,000448, -000092, 017158
1663835701.7868257,1,000448, -000092, 017158
1663835701.7868257,1,000448, -000092, 017158
1663835701.7878213,1,000442, -000104, 017123
1663835701.7878213,1,000442, -000104, 017123
1663835701.7885509,1,000442, -000104, 017123
1663835701.7885509,1,000442, -000104, 017123
1663835701.789548,1,000442, -000104, 017123
1663835701.7897925,1,000442, -000104, 017123
1663835701.7897925,1,000442, -000104, 017123
1663835701.7907896,1,000442, -000104, 017123
1663835701.7910366,1,000442, -000104, 017123
1663835701.7910366,1,000442, -000154, 017116
1663835701.792034,1,000442, -000154, 017116
1663835701.7922816,1,000442, -000154, 017116
1663835701.7922816,1,000442, -000154, 017116
1663835701.7932787,1,000442, -000154, 017116
1663835701.7935352,1,000442, -000154, 017116
1663835701.7935352,1,000442, -000154, 017116
1663835701.794532,1,000442, -000154, 017116
1663835701.7947783,1,000442, -000154, 017116
1663835701.7947783,1,000442, -000154, 017116
1663835701.7957754,1,000415, -000128, 017138
1663835701.7957754,1,000415, -000128, 017138
1663835701.7961373,1,000415, -000128, 017138
1663835701.7961373,1,000415, -000128, 017138
1663835701.7971342,1,000415, -000128, 017138
1663835701.7971342,1,000415, -000128, 017138
1663835701.7971342,1,000415, -000128, 017138
1663835701.7981317,1,000415, -000128, 017138
1663835701.7981317,1,000415, -000128, 017138
1663835701.7987723,1,000415, -000128, 017138
1663835701.7987723,1,000420, -000108, 017191
1663835701.7997694,1,000420, -000108, 017191
1663835701.7997694,1,000420, -000108, 017191
1663835701.800164,1,000420, -000108, 017191
1663835701.800164,1,000420, -000108, 017191
1663835701.8011608,1,000420, -000108, 017191
1663835701.8012283,1,000420, -000108, 017191
1663835701.8012283,1,000420, -000108, 017191
1663835701.802225,1,000420, -000108, 017191
1663835701.802225,1,000420, -000108, 017191
1663835701.8042257,1,000436, -000136, 017139
1663835701.805571,1,000436, -000136, 017139
1663835701.805571,1,000436, -000136, 017139
1663835701.805571,1,000436, -000136, 017139
1663835701.8065684,1,000436, -000136, 017139
1663835701.806825,1,000436, -000136, 017139
1663835701.806825,1,000436, -000136, 017139
1663835701.806825,1,000436, -000136, 017139
1663835701.807822,1,000436, -000136, 017139
1663835701.80811,1,000436, -000136, 017139
1663835701.80811,1,000436, -000136, 017139
1663835701.80811,1,000444, -000107, 017157
1663835701.8091073,1,000444, -000107, 017157
1663835701.8093686,1,000444, -000107, 017157
1663835701.8093686,1,000444, -000107, 017157
1663835701.8093686,1,000444, -000107, 017157
1663835701.810366,1,000444, -000107, 017157
1663835701.8106194,1,000444, -000107, 017157
1663835701.8106194,1,000444, -000107, 017157
1663835701.8106194,1,000444, -000107, 017157
1663835701.8116164,1,000444, -000107, 017157
1663835701.8118756,1,000436, -000119, 017151
1663835701.8118756,1,000436, -000119, 017151
1663835701.8118756,1,000436, -000119, 017151
1663835701.8128726,1,000436, -000119, 017151
1663835701.8131006,1,000436, -000119, 017151
1663835701.8131006,1,000436, -000119, 017151
1663835701.8131006,1,000436, -000119, 017151
1663835701.8143132,1,000436, -000119, 017151
1663835701.8143132,1,000436, -000119, 017151
1663835701.8153102,1,000436, -000119, 017151
1663835701.8153102,1,000431, -000102, 017250
1663835701.8153102,1,000431, -000102, 017250
1663835701.8163083,1,000431, -000102, 017250
1663835701.8163083,1,000431, -000102, 017250
1663835701.820543,1,000431, -000102, 017250
1663835701.820543,1,000431, -000102, 017250
1663835701.820543,1,000431, -000102, 017250
1663835701.82154,1,000431, -000102, 017250
1663835701.82154,1,000431, -000102, 017250
1663835701.8218045,1,000431, -000102, 017250
1663835701.8218045,1,000439, -000106, 017145
1663835701.8218045,1,000439, -000106, 017145
1663835701.8228014,1,000439, -000106, 017145
1663835701.8228014,1,000439, -000106, 017145
1663835701.8240602,1,000439, -000106, 017145
1663835701.825123,1,000439, -000106, 017145
1663835701.825123,1,000439, -000106, 017145
1663835701.825123,1,000439, -000106, 017145
1663835701.8261201,1,000439, -000106, 017145
1663835701.8261201,1,000439, -000106, 017145
1663835701.8263717,1,000454, -000123, 017196
1663835701.8263717,1,000454, -000123, 017196
1663835701.8263717,1,000454, -000123, 017196
1663835701.8273687,1,000454, -000123, 017196
1663835701.8273687,1,000454, -000123, 017196
1663835701.8273687,1,000454, -000123, 017196
1663835701.8273687,1,000454, -000123, 017196
1663835701.8293698,1,000454, -000123, 017196
1663835701.8296847,1,000454, -000123, 017196
1663835701.8296847,1,000454, -000123, 017196
1663835701.8296847,1,000448, -000120, 017097
1663835701.8296847,1,000448, -000120, 017097
1663835701.8334749,1,000448, -000120, 017097
1663835701.8334749,1,000448, -000120, 017097
1663835701.8334749,1,000448, -000120, 017097
1663835701.8334749,1,000448, -000120, 017097
1663835701.834472,1,000448, -000120, 017097
1663835701.8346593,1,000448, -000120, 017097
1663835701.8356638,1,000448, -000120, 017097
1663835701.8385482,1,000448, -000120, 017097
1663835701.8393376,1,000470, -000074, 017135
1663835701.8403344,1,000470, -000074, 017135
1663835701.8407655,1,000470, -000074, 017135
1663835701.8417623,1,000470, -000074, 017135
1663835701.842201,1,000470, -000074, 017135
1663835701.8431983,1,000470, -000074, 017135
1663835701.8437283,1,000470, -000074, 017135
1663835701.8447247,1,000470, -000074, 017135
1663835701.8451285,1,000470, -000074, 017135
1663835701.8461256,1,000475, -000079, 017119
1663835701.8461256,1,000475, -000079, 017119
1663835701.846864,1,000475, -000079, 017119
1663835701.8478606,1,000475, -000079, 017119
1663835701.8480566,1,000475, -000079, 017119
1663835701.8490531,1,000475, -000079, 017119
1663835701.8490531,1,000475, -000079, 017119
1663835701.8499088,1,000475, -000079, 017119
1663835701.850906,1,000475, -000079, 017119
1663835701.851104,1,000475, -000079, 017119
1663835701.8521008,1,000475, -000079, 017119
1663835701.8523066,1,000448, -000125, 017130
1663835701.8533037,1,000448, -000125, 017130
1663835701.8535078,1,000448, -000125, 017130
1663835701.8535078,1,000448, -000125, 017130
1663835701.8547113,1,000448, -000125, 017130
1663835701.8547113,1,000448, -000125, 017130
1663835701.8557081,1,000448, -000125, 017130
1663835701.8559813,1,000448, -000125, 017130
1663835701.8559813,1,000448, -000125, 017130
1663835701.8569784,1,000448, -000125, 017130
1663835701.8574357,1,000467, -000114, 017105
1663835701.8574357,1,000467, -000114, 017105
1663835701.8584325,1,000467, -000114, 017105
1663835701.85889,1,000467, -000114, 017105
1663835701.85889,1,000467, -000114, 017105
1663835701.859887,1,000467, -000114, 017105
1663835701.860352,1,000467, -000114, 017105
1663835701.860352,1,000467, -000114, 017105
1663835701.861349,1,000467, -000114, 017105
1663835701.8619921,1,000467, -000114, 017105
1663835701.8619921,1,000452, -000095, 017124
1663835701.8629885,1,000452, -000095, 017124
1663835701.8633082,1,000452, -000095, 017124
1663835701.8633082,1,000452, -000095, 017124
1663835701.8643055,1,000452, -000095, 017124
1663835701.8645008,1,000452, -000095, 017124
1663835701.8645008,1,000452, -000095, 017124
1663835701.8654978,1,000452, -000095, 017124
1663835701.8656843,1,000452, -000095, 017124
1663835701.8656843,1,000452, -000095, 017124
1663835701.866681,1,000397, -000088, 017114
1663835701.8668609,1,000397, -000088, 017114
1663835701.8668609,1,000397, -000088, 017114
1663835701.867858,1,000397, -000088, 017114
1663835701.8680558,1,000397, -000088, 017114
1663835701.8680558,1,000397, -000088, 017114
1663835701.869053,1,000397, -000088, 017114
1663835701.8692322,1,000397, -000088, 017114
1663835701.8692322,1,000397, -000088, 017114
1663835701.8702292,1,000397, -000088, 017114
1663835701.8704073,1,000422, -000107, 017118
1663835701.8704073,1,000422, -000107, 017118
1663835701.8714046,1,000422, -000107, 017118
1663835701.8715968,1,000422, -000107, 017118
1663835701.8715968,1,000422, -000107, 017118
1663835701.8715968,1,000422, -000107, 017118
1663835701.8725939,1,000422, -000107, 017118
1663835701.8729393,1,000422, -000107, 017118
1663835701.8729393,1,000422, -000107, 017118
1663835701.873936,1,000422, -000107, 017118
1663835701.873936,1,000405, -000123, 017117
1663835701.8742802,1,000405, -000123, 017117
1663835701.8742802,1,000405, -000123, 017117
1663835701.8752773,1,000405, -000123, 017117
1663835701.8752773,1,000405, -000123, 017117
1663835701.8756237,1,000405, -000123, 017117
1663835701.8756237,1,000405, -000123, 017117
1663835701.8766208,1,000405, -000123, 017117
1663835701.8766208,1,000405, -000123, 017117
1663835701.8769946,1,000405, -000123, 017117
1663835701.8769946,1,000392, -000128, 017162
1663835701.8779914,1,000392, -000128, 017162
1663835701.8779914,1,000392, -000128, 017162
1663835701.8779914,1,000392, -000128, 017162
1663835701.8789887,1,000392, -000128, 017162
1663835701.8789887,1,000392, -000128, 017162
1663835701.8789887,1,000392, -000128, 017162
1663835701.8799863,1,000392, -000128, 017162
1663835701.8799863,1,000392, -000128, 017162
1663835701.8799863,1,000392, -000128, 017162
1663835701.8799863,1,000389, -000117, 017112
1663835701.8809903,1,000389, -000117, 017112
1663835701.8809903,1,000389, -000117, 017112
1663835701.8809903,1,000389, -000117, 017112
1663835701.881987,1,000389, -000117, 017112
1663835701.881987,1,000389, -000117, 017112
1663835701.881987,1,000389, -000117, 017112
1663835701.8860664,1,000389, -000117, 017112
1663835701.8864503,1,000389, -000117, 017112
1663835701.8864503,1,000389, -000117, 017112
1663835701.887447,1,000379, -000087, 017172
1663835701.887447,1,000379, -000087, 017172
1663835701.8877547,1,000379, -000087, 017172
1663835701.8877547,1,000379, -000087, 017172
1663835701.8877547,1,000379, -000087, 017172
1663835701.8887522,1,000379, -000087, 017172
1663835701.8887522,1,000379, -000087, 017172
1663835701.8887522,1,000379, -000087, 017172
1663835701.889749,1,000379, -000087, 017172
1663835701.889749,1,000379, -000087, 017172
1663835701.889749,1,000416, -000113, 017114
1663835701.8907464,1,000416, -000113, 017114
1663835701.890831,1,000416, -000113, 017114
1663835701.890831,1,000416, -000113, 017114
1663835701.890831,1,000416, -000113, 017114
1663835701.8920238,1,000416, -000113, 017114
1663835701.8920238,1,000416, -000113, 017114
1663835701.8920238,1,000416, -000113, 017114
1663835701.8920238,1,000416, -000113, 017114
1663835701.8930228,1,000416, -000113, 017114
1663835701.8942978,1,000417, -000080, 017132
1663835701.8951454,1,000417, -000080, 017132
1663835701.8951454,1,000417, -000080, 017132
1663835701.8951454,1,000417, -000080, 017132
1663835701.8961425,1,000417, -000080, 017132
1663835701.896223,1,000417, -000080, 017132
1663835701.896223,1,000417, -000080, 017132
1663835701.896223,1,000417, -000080, 017132
1663835701.898227,1,000417, -000080, 017132
1663835701.8985355,1,000417, -000080, 017132
1663835701.8985355,1,000410, -000049, 017161
1663835701.8985355,1,000410, -000049, 017161
1663835701.8995323,1,000410, -000049, 017161
1663835701.900537,1,000410, -000049, 017161
1663835701.900537,1,000410, -000049, 017161
1663835701.9043317,1,000410, -000049, 017161
1663835701.9043317,1,000410, -000049, 017161
1663835701.9043317,1,000410, -000049, 017161
1663835701.905329,1,000447, -000126, 017052
1663835701.905329,1,000447, -000126, 017052
1663835701.905584,1,000447, -000126, 017052
1663835701.905584,1,000447, -000126, 017052
1663835701.905584,1,000447, -000126, 017052
1663835701.905584,1,000447, -000126, 017052
1663835701.9065819,1,000447, -000126, 017052
1663835701.9065819,1,000447, -000126, 017052
1663835701.9065819,1,000447, -000126, 017052
1663835701.9065819,1,000447, -000126, 017052
1663835701.9075792,1,000447, -000126, 017052
1663835701.909573,1,000455, -000101, 017057
1663835701.9098012,1,000455, -000101, 017057
1663835701.9098012,1,000455, -000101, 017057
1663835701.9098012,1,000455, -000101, 017057
1663835701.9098012,1,000455, -000101, 017057
1663835701.948278,1,000455, -000101, 017057
1663835701.948278,1,000455, -000101, 017057
1663835701.9621005,1,000455, -000101, 017057
1663835701.9623127,1,000455, -000101, 017057
1663835701.963535,1,000455, -000101, 017057
1663835701.9645352,1,000430, -000124, 017110
1663835701.9657624,1,000430, -000124, 017110
1663835701.9667575,1,000430, -000124, 017110
1663835701.9680302,1,000430, -000124, 017110
1663835701.9697597,1,000430, -000124, 017110
1663835701.9707558,1,000430, -000124, 017110
1663835701.971429,1,000430, -000124, 017110
1663835701.9724247,1,000430, -000124, 017110
1663835701.9731717,1,000430, -000124, 017110
1663835701.9741685,1,000430, -000124, 017110
1663835701.9748027,1,000443, -000138, 017131
1663835701.9757996,1,000443, -000138, 017131
1663835701.9764357,1,000443, -000138, 017131
1663835701.9774323,1,000443, -000138, 017131
1663835701.9780784,1,000443, -000138, 017131
1663835701.979075,1,000443, -000138, 017131
1663835701.979753,1,000443, -000138, 017131
1663835701.9807534,1,000443, -000138, 017131
1663835701.981747,1,000443, -000138, 017131
1663835701.982063,1,000437, -000124, 017150
1663835701.9830613,1,000437, -000124, 017150
1663835701.9840577,1,000437, -000124, 017150
1663835701.9846458,1,000437, -000124, 017150
1663835701.9856424,1,000437, -000124, 017150
1663835701.986202,1,000437, -000124, 017150
1663835701.9870453,1,000437, -000124, 017150
1663835701.98808,1,000437, -000124, 017150
1663835701.9889023,1,000437, -000124, 017150
1663835701.9898987,1,000437, -000124, 017150
1663835701.9903169,1,000437, -000124, 017150
1663835701.9913137,1,000429, -000099, 017143
1663835701.9915931,1,000429, -000099, 017143
1663835701.9925902,1,000429, -000099, 017143
1663835701.9928758,1,000429, -000099, 017143
1663835701.9938726,1,000429, -000099, 017143
1663835701.9941485,1,000429, -000099, 017143
1663835701.9956722,1,000429, -000099, 017143
1663835701.9961429,1,000429, -000099, 017143
1663835701.9961429,1,000429, -000099, 017143
1663835701.9972706,1,000429, -000099, 017143
1663835701.998137,1,000408, -000104, 017135
1663835701.998678,1,000408, -000104, 017135
1663835701.998678,1,000408, -000104, 017135
1663835701.9996748,1,000408, -000104, 017135
1663835702.0000505,1,000408, -000104, 017135
1663835702.0000505,1,000408, -000104, 017135
1663835702.0010476,1,000408, -000104, 017135
1663835702.001429,1,000408, -000104, 017135
1663835702.001429,1,000408, -000104, 017135
1663835702.0026798,1,000408, -000104, 017135
1663835702.0026798,1,000373, -000096, 017136
1663835702.0026798,1,000373, -000096, 017136
1663835702.003677,1,000373, -000096, 017136
1663835702.004121,1,000373, -000096, 017136
1663835702.004121,1,000373, -000096, 017136
1663835702.0051181,1,000373, -000096, 017136
1663835702.0054557,1,000373, -000096, 017136
1663835702.0054557,1,000373, -000096, 017136
1663835702.0064526,1,000373, -000096, 017136
1663835702.0068078,1,000373, -000096, 017136
1663835702.0068078,1,000370, -000125, 017150
1663835702.0078044,1,000370, -000125, 017150
1663835702.0080745,1,000370, -000125, 017150
1663835702.0080745,1,000370, -000125, 017150
1663835702.0090716,1,000370, -000125, 017150
1663835702.0092115,1,000370, -000125, 017150
1663835702.0092115,1,000370, -000125, 017150
1663835702.0102088,1,000370, -000125, 017150
1663835702.010353,1,000370, -000125, 017150
1663835702.010353,1,000370, -000125, 017150
1663835702.0113502,1,000386, -000117, 017104
1663835702.0115087,1,000386, -000117, 017104
1663835702.0115087,1,000386, -000117, 017104
1663835702.0125058,1,000386, -000117, 017104
1663835702.0126517,1,000386, -000117, 017104
1663835702.0126517,1,000386, -000117, 017104
1663835702.013649,1,000386, -000117, 017104
1663835702.013788,1,000386, -000117, 017104
1663835702.013788,1,000386, -000117, 017104
1663835702.014785,1,000386, -000117, 017104
1663835702.0149455,1,000347, -000088, 017120
1663835702.0149455,1,000347, -000088, 017120
1663835702.0159426,1,000347, -000088, 017120
1663835702.0160801,1,000347, -000088, 017120
1663835702.0160801,1,000347, -000088, 017120
1663835702.017077,1,000347, -000088, 017120
1663835702.0171726,1,000347, -000088, 017120
1663835702.0171726,1,000347, -000088, 017120
1663835702.0171726,1,000347, -000088, 017120
1663835702.0181696,1,000347, -000088, 017120
1663835702.018536,1,000357, -000114, 017071
1663835702.018536,1,000357, -000114, 017071
1663835702.018536,1,000357, -000114, 017071
1663835702.0195334,1,000357, -000114, 017071
1663835702.020873,1,000357, -000114, 017071
1663835702.0287926,1,000357, -000114, 017071
1663835702.0297892,1,000357, -000114, 017071
1663835702.0304997,1,000357, -000114, 017071
1663835702.031496,1,000357, -000114, 017071
1663835702.0321734,1,000357, -000114, 017071
1663835702.0331702,1,000332, -000117, 017081
1663835702.0338395,1,000332, -000117, 017081
1663835702.034835,1,000332, -000117, 017081
1663835702.0353234,1,000332, -000117, 017081
1663835702.0363202,1,000332, -000117, 017081
1663835702.0366035,1,000332, -000117, 017081
1663835702.0376003,1,000332, -000117, 017081
1663835702.0378768,1,000332, -000117, 017081
1663835702.0388734,1,000332, -000117, 017081
1663835702.0391529,1,000332, -000117, 017081
1663835702.0401497,1,000328, -000093, 017102
1663835702.0404284,1,000328, -000093, 017102
1663835702.041425,1,000328, -000093, 017102
1663835702.041677,1,000328, -000093, 017102
1663835702.0426733,1,000328, -000093, 017102
1663835702.0429595,1,000328, -000093, 017102
1663835702.0442386,1,000328, -000093, 017102
1663835702.0442386,1,000328, -000093, 017102
1663835702.045236,1,000328, -000093, 017102
1663835702.045236,1,000328, -000093, 017102
1663835702.0462325,1,000328, -000093, 017102
1663835702.0462325,1,000306, -000093, 017089
1663835702.047227,1,000306, -000093, 017089
1663835702.048224,1,000306, -000093, 017089
1663835702.0483685,1,000306, -000093, 017089
1663835702.049365,1,000306, -000093, 017089
1663835702.049365,1,000306, -000093, 017089
1663835702.0503623,1,000306, -000093, 017089
1663835702.0503623,1,000306, -000093, 017089
1663835702.05136,1,000306, -000093, 017089
1663835702.0513966,1,000306, -000093, 017089
1663835702.0523934,1,000324, -000085, 017089
1663835702.0523934,1,000324, -000085, 017089
1663835702.0523934,1,000324, -000085, 017089
1663835702.0533905,1,000324, -000085, 017089
1663835702.0533905,1,000324, -000085, 017089
1663835702.054388,1,000324, -000085, 017089
1663835702.0546157,1,000324, -000085, 017089
1663835702.0546157,1,000324, -000085, 017089
1663835702.055613,1,000324, -000085, 017089
1663835702.055881,1,000324, -000085, 017089
1663835702.055881,1,000324, -000085, 017089
1663835702.0568779,1,000297, -000067, 017113
1663835702.057146,1,000297, -000067, 017113
1663835702.057146,1,000297, -000067, 017113
1663835702.0581431,1,000297, -000067, 017113
1663835702.0584207,1,000297, -000067, 017113
1663835702.0584207,1,000297, -000067, 017113
1663835702.0594175,1,000382, -000064, 017138
1663835702.0598578,1,000382, -000064, 017138
1663835702.0598578,1,000382, -000064, 017138
1663835702.0608544,1,000382, -000064, 017138
1663835702.061133,1,000382, -000064, 017138
1663835702.061133,1,000382, -000064, 017138
1663835702.0621297,1,000391, -000082, 017164
1663835702.062277,1,000391, -000082, 017164
1663835702.062277,1,000391, -000082, 017164
1663835702.063274,1,000391, -000082, 017164
1663835702.063274,1,000391, -000082, 017164
1663835702.0636308,1,000391, -000082, 017164
1663835702.0636308,1,000391, -000082, 017164
1663835702.064628,1,000391, -000082, 017164
1663835702.064628,1,000391, -000082, 017164
1663835702.064628,1,000391, -000082, 017164
1663835702.0656252,1,000433, -000073, 017152
1663835702.0656252,1,000433, -000073, 017152
1663835702.0656252,1,000433, -000073, 017152
1663835702.0664778,1,000433, -000073, 017152
1663835702.0664778,1,000433, -000073, 017152
1663835702.0674748,1,000433, -000073, 017152
1663835702.0675561,1,000433, -000073, 017152
1663835702.0675561,1,000433, -000073, 017152
1663835702.0685532,1,000433, -000073, 017152
1663835702.0686333,1,000433, -000073, 017152
1663835702.0686333,1,000433, -000073, 017152
1663835702.0696306,1,000416, -000087, 017157
1663835702.0697901,1,000416, -000087, 017157
1663835702.0697901,1,000416, -000087, 017157
1663835702.070787,1,000416, -000087, 017157
1663835702.070787,1,000416, -000087, 017157
1663835702.071101,1,000416, -000087, 017157
1663835702.071101,1,000416, -000087, 017157
1663835702.071101,1,000416, -000087, 017157
1663835702.0720978,1,000416, -000087, 017157
1663835702.072341,1,000416, -000087, 017157
1663835702.072341,1,000442, -000109, 017121
1663835702.072341,1,000442, -000109, 017121
1663835702.0733378,1,000442, -000109, 017121
1663835702.0735786,1,000442, -000109, 017121
1663835702.0735786,1,000442, -000109, 017121
1663835702.0735786,1,000442, -000109, 017121
1663835702.0745754,1,000442, -000109, 017121
1663835702.0748332,1,000442, -000109, 017121
1663835702.0748332,1,000442, -000109, 017121
1663835702.0748332,1,000442, -000109, 017121
1663835702.0758302,1,000429, -000103, 017081
1663835702.0760703,1,000429, -000103, 017081
1663835702.0760703,1,000429, -000103, 017081
1663835702.0760703,1,000429, -000103, 017081
1663835702.0770674,1,000429, -000103, 017081
1663835702.0773132,1,000429, -000103, 017081
1663835702.0773132,1,000429, -000103, 017081
1663835702.0773132,1,000429, -000103, 017081
1663835702.0783103,1,000429, -000103, 017081
1663835702.0783103,1,000429, -000103, 017081
1663835702.0783103,1,000421, -000148, 017121
1663835702.0793076,1,000421, -000148, 017121
1663835702.0793076,1,000421, -000148, 017121
1663835702.0793076,1,000421, -000148, 017121
1663835702.0803049,1,000421, -000148, 017121
1663835702.0803597,1,000421, -000148, 017121
1663835702.0803597,1,000421, -000148, 017121
1663835702.0803597,1,000421, -000148, 017121
1663835702.0813565,1,000421, -000148, 017121
1663835702.0814693,1,000421, -000148, 017121
1663835702.0814693,1,000407, -000144, 017165
1663835702.0814693,1,000407, -000144, 017165
1663835702.0824664,1,000407, -000144, 017165
1663835702.082578,1,000407, -000144, 017165
1663835702.082578,1,000407, -000144, 017165
1663835702.082578,1,000407, -000144, 017165
1663835702.0835748,1,000407, -000144, 017165
1663835702.0835748,1,000407, -000144, 017165
1663835702.0835748,1,000407, -000144, 017165
1663835702.0835748,1,000407, -000144, 017165
1663835702.0835748,1,000391, -000109, 017162
1663835702.0845723,1,000391, -000109, 017162
1663835702.0845723,1,000391, -000109, 017162
1663835702.0845723,1,000391, -000109, 017162
1663835702.0851676,1,000391, -000109, 017162
1663835702.0855694,1,000391, -000109, 017162
1663835702.0855694,1,000391, -000109, 017162
1663835702.0855694,1,000391, -000109, 017162
1663835702.0855694,1,000391, -000109, 017162
1663835702.0855694,1,000391, -000109, 017162
1663835702.0863616,1,000402, -000134, 017175
1663835702.0863616,1,000402, -000134, 017175
1663835702.0863616,1,000402, -000134, 017175
1663835702.0873609,1,000402, -000134, 017175
1663835702.0874548,1,000402, -000134, 017175
1663835702.0874548,1,000402, -000134, 017175
1663835702.0874548,1,000402, -000134, 017175
1663835702.0874548,1,000402, -000134, 017175
1663835702.0884519,1,000402, -000134, 017175
1663835702.0885565,1,000402, -000134, 017175
