x_acc,y_acc,z_acc,label
1663835617.3897378,1,000461, -000122, 016979
1663835617.3907373,1,000461, -000122, 016979
1663835617.3917289,1,000461, -000122, 016979
1663835617.3927288,1,000461, -000122, 016979
1663835617.3936794,1,000461, -000122, 016979
1663835617.3946795,1,000461, -000122, 016979
1663835617.3956242,1,000461, -000122, 016979
1663835617.3966312,1,000461, -000122, 016979
1663835617.3974557,1,000396, -000113, 017151
1663835617.3984976,1,000396, -000113, 017151
1663835617.3990152,1,000396, -000113, 017151
1663835617.400048,1,000396, -000113, 017151
1663835617.4005501,1,000396, -000113, 017151
1663835617.4015925,1,000396, -000113, 017151
1663835617.4020789,1,000396, -000113, 017151
1663835617.4031296,1,000396, -000113, 017151
1663835617.4035358,1,000396, -000113, 017151
1663835617.4045322,1,000396, -000113, 017151
1663835617.4055662,1,000450, -000114, 016971
1663835617.4058933,1,000450, -000114, 016971
1663835617.4069343,1,000450, -000114, 016971
1663835617.4071555,1,000450, -000114, 016971
1663835617.4081745,1,000450, -000114, 016971
1663835617.4084325,1,000450, -000114, 016971
1663835617.409476,1,000450, -000114, 016971
1663835617.4097147,1,000450, -000114, 016971
1663835617.4107125,1,000450, -000114, 016971
1663835617.4107125,1,000450, -000114, 016971
1663835617.4116998,1,000405, -000113, 017141
1663835617.4127412,1,000405, -000113, 017141
1663835617.4129932,1,000405, -000113, 017141
1663835617.4140255,1,000405, -000113, 017141
1663835617.4142773,1,000405, -000113, 017141
1663835617.4152756,1,000405, -000113, 017141
1663835617.415475,1,000405, -000113, 017141
1663835617.415475,1,000405, -000113, 017141
1663835617.4165044,1,000405, -000113, 017141
1663835617.416978,1,000405, -000113, 017141
1663835617.416978,1,000481, -000113, 016948
1663835617.418021,1,000481, -000113, 016948
1663835617.4185674,1,000481, -000113, 016948
1663835617.4195652,1,000481, -000113, 016948
1663835617.4195652,1,000481, -000113, 016948
1663835617.4209635,1,000481, -000113, 016948
1663835617.4209635,1,000481, -000113, 016948
1663835617.4219942,1,000481, -000113, 016948
1663835617.4221752,1,000481, -000113, 016948
1663835617.4221752,1,000481, -000113, 016948
1663835617.4232068,1,000390, -000148, 017183
1663835617.4237468,1,000390, -000148, 017183
1663835617.4237468,1,000390, -000148, 017183
1663835617.4247434,1,000390, -000148, 017183
1663835617.4247434,1,000390, -000148, 017183
1663835617.4257421,1,000390, -000148, 017183
1663835617.4257421,1,000390, -000148, 017183
1663835617.4267397,1,000390, -000148, 017183
1663835617.4270935,1,000390, -000148, 017183
1663835617.4270935,1,000390, -000148, 017183
1663835617.4280913,1,000460, -000120, 017013
1663835617.4280913,1,000460, -000120, 017013
1663835617.428975,1,000460, -000120, 017013
1663835617.428975,1,000460, -000120, 017013
1663835617.4303186,1,000460, -000120, 017013
1663835617.4303186,1,000460, -000120, 017013
1663835617.4303186,1,000460, -000120, 017013
1663835617.4313152,1,000460, -000120, 017013
1663835617.4318056,1,000460, -000120, 017013
1663835617.4328036,1,000460, -000120, 017013
1663835617.4328954,1,000395, -000106, 017161
1663835617.4328954,1,000395, -000106, 017161
1663835617.4338927,2,j
1663835617.4338927,1,000395, -000106, 017161
1663835617.4348905,1,000395, -000106, 017161
1663835617.4348905,1,000395, -000106, 017161
1663835617.435887,1,000395, -000106, 017161
1663835617.448621,1,000395, -000106, 017161
1663835617.448621,1,000395, -000106, 017161
1663835617.4571023,1,000395, -000106, 017161
1663835617.458427,1,000395, -000106, 017161
1663835617.4646773,1,000436, -000103, 017014
1663835617.466045,1,000436, -000103, 017014
1663835617.470333,1,000436, -000103, 017014
1663835617.4734757,1,000436, -000103, 017014
1663835617.4751918,1,000436, -000103, 017014
1663835617.4765186,1,000436, -000103, 017014
1663835617.477896,1,000436, -000103, 017014
1663835617.4795456,1,000436, -000103, 017014
1663835617.4809868,1,000436, -000103, 017014
1663835617.4823873,1,000436, -000103, 017014
1663835617.4839938,1,000436, -000103, 017014
1663835617.4855578,1,000418, -000096, 017108
1663835617.4869974,1,000418, -000096, 017108
1663835617.4883401,1,000418, -000096, 017108
1663835617.4889083,1,000418, -000096, 017108
1663835617.4899695,1,000418, -000096, 017108
1663835617.491215,1,000418, -000096, 017108
1663835617.492257,1,000418, -000096, 017108
1663835617.4926887,1,000418, -000096, 017108
1663835617.4936864,1,000418, -000096, 017108
1663835617.494684,1,000418, -000096, 017108
1663835617.4961855,1,000455, -000093, 016986
1663835617.4972863,1,000455, -000093, 016986
1663835617.4972863,1,000455, -000093, 016986
1663835617.498282,1,000455, -000093, 016986
1663835617.4993265,1,000455, -000093, 016986
1663835617.4996827,1,000455, -000093, 016986
1663835617.5007236,1,000455, -000093, 016986
1663835617.5011296,1,000455, -000093, 016986
1663835617.5021274,1,000455, -000093, 016986
1663835617.5028543,1,000455, -000093, 016986
1663835617.5039008,1,000455, -000093, 016986
1663835617.5045254,1,000409, -000084, 017077
1663835617.5053568,1,000409, -000084, 017077
1663835617.5063076,1,000409, -000084, 017077
1663835617.5063076,1,000409, -000084, 017077
1663835617.507198,1,000409, -000084, 017077
1663835617.508241,1,000409, -000084, 017077
1663835617.5083785,1,000409, -000084, 017077
1663835617.5094182,1,000409, -000084, 017077
1663835617.5095558,1,000409, -000084, 017077
1663835617.510595,1,000409, -000084, 017077
1663835617.510751,1,000409, -000084, 017077
1663835617.5117984,1,000436, -000093, 017004
1663835617.5119288,1,000436, -000093, 017004
1663835617.5129693,1,000436, -000093, 017004
1663835617.513101,1,000436, -000093, 017004
1663835617.5141406,1,000436, -000093, 017004
1663835617.5142846,1,000436, -000093, 017004
1663835617.5153255,1,000423, -000145, 017070
1663835617.515453,1,000423, -000145, 017070
1663835617.5164828,1,000423, -000145, 017070
1663835617.516519,1,000423, -000145, 017070
1663835617.516519,1,000423, -000145, 017070
1663835617.5175164,1,000423, -000145, 017070
1663835617.517973,1,000423, -000145, 017070
1663835617.517973,1,000423, -000145, 017070
1663835617.5189698,1,000451, -000112, 017022
1663835617.5189698,1,000451, -000112, 017022
1663835617.5189698,1,000451, -000112, 017022
1663835617.5200572,1,000451, -000112, 017022
1663835617.5201828,1,000451, -000112, 017022
1663835617.5201828,1,000451, -000112, 017022
1663835617.5201828,1,000451, -000112, 017022
1663835617.5211802,1,000451, -000112, 017022
1663835617.5211802,1,000451, -000112, 017022
1663835617.5211802,1,000451, -000112, 017022
1663835617.5211802,1,000468, -000114, 017076
1663835617.5221772,1,000468, -000114, 017076
1663835617.5221772,1,000468, -000114, 017076
1663835617.5221772,1,000468, -000114, 017076
1663835617.5231748,1,000468, -000114, 017076
1663835617.5231748,1,000468, -000114, 017076
1663835617.5231748,1,000468, -000114, 017076
1663835617.5231748,1,000468, -000114, 017076
1663835617.524172,1,000468, -000114, 017076
1663835617.524172,1,000468, -000114, 017076
1663835617.524172,1,000460, -000104, 017039
1663835617.524172,1,000460, -000104, 017039
1663835617.525169,1,000460, -000104, 017039
1663835617.525169,1,000460, -000104, 017039
1663835617.525169,1,000460, -000104, 017039
1663835617.5261667,1,000460, -000104, 017039
1663835617.5261667,1,000460, -000104, 017039
1663835617.5261667,1,000460, -000104, 017039
1663835617.5261667,1,000460, -000104, 017039
1663835617.5271642,1,000460, -000104, 017039
1663835617.5271642,1,000437, -000119, 017014
1663835617.5271642,1,000437, -000119, 017014
1663835617.5271642,1,000437, -000119, 017014
1663835617.5281613,1,000437, -000119, 017014
1663835617.5281613,1,000437, -000119, 017014
1663835617.5281613,1,000437, -000119, 017014
1663835617.5291588,1,000437, -000119, 017014
1663835617.5291688,1,000437, -000119, 017014
1663835617.5291688,1,000437, -000119, 017014
1663835617.5291688,1,000437, -000119, 017014
1663835617.5301664,1,000422, -000114, 016970
1663835617.530233,1,000422, -000114, 016970
1663835617.530233,1,000422, -000114, 016970
1663835617.530233,1,000422, -000114, 016970
1663835617.5312304,1,000422, -000114, 016970
1663835617.5313294,1,000422, -000114, 016970
1663835617.5313294,1,000422, -000114, 016970
1663835617.5313294,1,000422, -000114, 016970
1663835617.532327,1,000422, -000114, 016970
1663835617.5323699,1,000422, -000114, 016970
1663835617.5323699,1,000422, -000114, 016970
1663835617.5323699,1,000393, -000139, 017111
1663835617.5333674,1,000393, -000139, 017111
1663835617.5333674,1,000393, -000139, 017111
1663835617.5333674,1,000393, -000139, 017111
1663835617.5343647,1,000393, -000139, 017111
1663835617.5343647,1,000393, -000139, 017111
1663835617.5343647,1,000393, -000139, 017111
1663835617.5343647,1,000393, -000139, 017111
1663835617.535362,1,000393, -000139, 017111
1663835617.535362,1,000393, -000139, 017111
1663835617.535362,1,000429, -000099, 016957
1663835617.535362,1,000429, -000099, 016957
1663835617.5363593,1,000429, -000099, 016957
1663835617.5363593,1,000429, -000099, 016957
1663835617.5363593,1,000429, -000099, 016957
1663835617.5363593,1,000429, -000099, 016957
1663835617.5373569,1,000429, -000099, 016957
1663835617.5373569,1,000429, -000099, 016957
1663835617.5373569,1,000429, -000099, 016957
1663835617.5383542,1,000429, -000099, 016957
1663835617.5383542,1,000405, -000127, 017004
1663835617.5383542,1,000405, -000127, 017004
1663835617.5383542,1,000405, -000127, 017004
1663835617.5393512,1,000405, -000127, 017004
1663835617.5393512,1,000405, -000127, 017004
1663835617.5393512,1,000405, -000127, 017004
1663835617.5393512,1,000405, -000127, 017004
1663835617.540349,1,000405, -000127, 017004
1663835617.540349,1,000405, -000127, 017004
1663835617.540349,1,000405, -000127, 017004
1663835617.540349,1,000405, -000127, 017004
1663835617.541346,1,000456, -000147, 016877
1663835617.541346,1,000456, -000147, 016877
1663835617.541346,1,000456, -000147, 016877
1663835617.541346,1,000456, -000147, 016877
1663835617.5423434,1,000456, -000147, 016877
1663835617.5423434,1,000456, -000147, 016877
1663835617.5423434,1,000456, -000147, 016877
1663835617.5433407,1,000456, -000147, 016877
1663835617.5433407,1,000456, -000147, 016877
1663835617.5433407,1,000456, -000147, 016877
1663835617.5433407,1,000456, -000147, 016877
1663835617.5443382,1,000411, -000119, 017053
1663835617.5443382,1,000411, -000119, 017053
1663835617.5443382,1,000411, -000119, 017053
1663835617.5443382,1,000411, -000119, 017053
1663835617.5453353,1,000411, -000119, 017053
1663835617.5453353,1,000411, -000119, 017053
1663835617.5453353,1,000411, -000119, 017053
1663835617.5453353,1,000411, -000119, 017053
1663835617.5463326,1,000411, -000119, 017053
1663835617.5463326,1,000411, -000119, 017053
1663835617.5463326,1,000411, -000119, 017053
1663835617.5473304,1,000437, -000128, 016920
1663835617.5474699,1,000437, -000128, 016920
1663835617.5474699,1,000437, -000128, 016920
1663835617.5474699,1,000425, -000109, 016991
1663835617.5484672,1,000425, -000109, 016991
1663835617.5485961,1,000425, -000109, 016991
1663835617.5485961,1,000425, -000109, 016991
1663835617.5485961,1,000425, -000109, 016991
1663835617.549594,1,000404, -000146, 017136
1663835617.549645,1,000404, -000146, 017136
1663835617.549645,1,000404, -000146, 017136
1663835617.549645,1,000404, -000146, 017136
1663835617.5506427,1,000404, -000146, 017136
1663835617.5506873,1,000404, -000146, 017136
1663835617.5506873,1,000404, -000146, 017136
1663835617.5506873,1,000404, -000146, 017136
1663835617.5516849,1,000404, -000146, 017136
1663835617.5517707,1,000404, -000146, 017136
1663835617.5517707,1,000449, -000138, 017016
1663835617.5527685,1,000449, -000138, 017016
1663835617.5527685,1,000449, -000138, 017016
1663835617.5527685,1,000449, -000138, 017016
1663835617.5527685,1,000449, -000138, 017016
1663835617.5537653,1,000449, -000138, 017016
1663835617.5537653,1,000449, -000138, 017016
1663835617.5537653,1,000449, -000138, 017016
1663835617.5547645,1,000449, -000138, 017016
1663835617.5547645,1,000449, -000138, 017016
1663835617.5547645,1,000402, -000143, 017156
1663835617.5557601,1,000402, -000143, 017156
1663835617.5557601,1,000402, -000143, 017156
1663835617.5557601,1,000402, -000143, 017156
1663835617.5567596,1,000402, -000143, 017156
1663835617.5567596,1,000402, -000143, 017156
1663835617.5567596,1,000402, -000143, 017156
1663835617.557755,1,000402, -000143, 017156
1663835617.5578783,1,000402, -000143, 017156
1663835617.5578783,1,000402, -000143, 017156
1663835617.5578783,1,000459, -000108, 016985
1663835617.5588758,1,000459, -000108, 016985
1663835617.5588758,1,000459, -000108, 016985
1663835617.5588758,2,h
1663835617.5588758,1,000459, -000108, 016985
1663835617.5618625,1,000459, -000108, 016985
1663835617.5618625,1,000459, -000108, 016985
1663835617.5618625,1,000459, -000108, 016985
1663835617.5628588,1,000459, -000108, 016985
1663835617.5630186,1,000459, -000108, 016985
1663835617.5630186,1,000459, -000108, 016985
1663835617.5630186,1,000415, -000090, 017151
1663835617.564016,1,000415, -000090, 017151
1663835617.564095,1,000415, -000090, 017151
1663835617.564095,1,000415, -000090, 017151
1663835617.564095,1,000415, -000090, 017151
1663835617.565093,1,000415, -000090, 017151
1663835617.5653121,1,000415, -000090, 017151
1663835617.5653121,1,000415, -000090, 017151
1663835617.5653121,1,000415, -000090, 017151
1663835617.56631,1,000415, -000090, 017151
1663835617.5663235,1,000415, -000090, 017151
1663835617.5663235,1,000449, -000104, 016887
1663835617.5663235,1,000449, -000104, 016887
1663835617.5663235,1,000449, -000104, 016887
1663835617.567321,1,000449, -000104, 016887
1663835617.5676587,1,000449, -000104, 016887
1663835617.5676587,1,000449, -000104, 016887
1663835617.5676587,1,000449, -000104, 016887
1663835617.5686562,1,000449, -000104, 016887
1663835617.5686562,1,000449, -000104, 016887
1663835617.5686562,1,000393, -000137, 017189
1663835617.5686562,1,000393, -000137, 017189
1663835617.5696537,1,000393, -000137, 017189
1663835617.5696537,1,000393, -000137, 017189
1663835617.5696537,1,000393, -000137, 017189
1663835617.5696537,1,000393, -000137, 017189
1663835617.5706506,1,000393, -000137, 017189
1663835617.5706506,1,000393, -000137, 017189
1663835617.5706506,1,000393, -000137, 017189
1663835617.5716486,1,000393, -000137, 017189
1663835617.5716891,1,000393, -000137, 017189
1663835617.5716891,1,000454, -000165, 016940
1663835617.5716891,1,000454, -000165, 016940
1663835617.5726871,1,000454, -000165, 016940
1663835617.5727015,1,000454, -000165, 016940
1663835617.5727015,1,000454, -000165, 016940
1663835617.5727015,1,000454, -000165, 016940
1663835617.5727015,1,000454, -000165, 016940
1663835617.5736988,1,000454, -000165, 016940
1663835617.574101,1,000454, -000165, 016940
1663835617.574101,1,000454, -000165, 016940
1663835617.574101,1,000407, -000138, 017144
1663835617.575101,1,000407, -000138, 017144
1663835617.5751884,1,000407, -000138, 017144
1663835617.5751884,1,000407, -000138, 017144
1663835617.5751884,1,000407, -000138, 017144
1663835617.576186,1,000407, -000138, 017144
1663835617.5762157,1,000407, -000138, 017144
1663835617.5762157,1,000407, -000138, 017144
1663835617.5762157,1,000407, -000138, 017144
1663835617.577214,1,000407, -000138, 017144
1663835617.5773878,1,000462, -000131, 017003
1663835617.5773878,1,000462, -000131, 017003
1663835617.5773878,1,000462, -000131, 017003
1663835617.5783849,1,000462, -000131, 017003
1663835617.5784867,1,000462, -000131, 017003
1663835617.5784867,1,000462, -000131, 017003
1663835617.5784867,1,000462, -000131, 017003
1663835617.5794842,1,000462, -000131, 017003
1663835617.579517,1,000462, -000131, 017003
1663835617.579517,1,000462, -000131, 017003
1663835617.579517,1,000412, -000103, 017117
1663835617.580515,1,000412, -000103, 017117
1663835617.5805316,1,000412, -000103, 017117
1663835617.5805316,1,000412, -000103, 017117
1663835617.5815308,1,000412, -000103, 017117
1663835617.5815308,1,000412, -000103, 017117
1663835617.5826254,1,000412, -000103, 017117
1663835617.5846374,1,000412, -000103, 017117
1663835617.5856352,1,000412, -000103, 017117
1663835617.5856931,1,000412, -000103, 017117
1663835617.5856931,1,000419, -000092, 017069
1663835617.5856931,1,000419, -000092, 017069
1663835617.5866911,1,000419, -000092, 017069
1663835617.5866911,1,000419, -000092, 017069
1663835617.5866911,1,000419, -000092, 017069
1663835617.587688,1,000419, -000092, 017069
1663835617.587688,1,000419, -000092, 017069
1663835617.587688,1,000419, -000092, 017069
1663835617.5886853,1,000419, -000092, 017069
1663835617.5886853,1,000419, -000092, 017069
1663835617.5886853,1,000419, -000087, 017021
1663835617.5886853,1,000419, -000087, 017021
1663835617.5896845,1,000419, -000087, 017021
1663835617.5896845,1,000419, -000087, 017021
1663835617.5896845,1,000419, -000087, 017021
1663835617.590682,1,000419, -000087, 017021
1663835617.5907428,1,000419, -000087, 017021
1663835617.5907428,1,000419, -000087, 017021
1663835617.5907428,1,000419, -000087, 017021
1663835617.5917404,1,000419, -000087, 017021
1663835617.5917943,1,000421, -000078, 017045
1663835617.5917943,1,000421, -000078, 017045
1663835617.5917943,1,000421, -000078, 017045
1663835617.5927918,1,000421, -000078, 017045
1663835617.592836,1,000421, -000078, 017045
1663835617.592836,1,000421, -000078, 017045
1663835617.592836,1,000421, -000078, 017045
1663835617.5938334,1,000421, -000078, 017045
1663835617.5938673,1,000421, -000078, 017045
1663835617.5938673,1,000421, -000078, 017045
1663835617.5938673,1,000450, -000111, 016917
1663835617.5948648,1,000450, -000111, 016917
1663835617.594904,1,000450, -000111, 016917
1663835617.594904,1,000450, -000111, 016917
1663835617.594904,1,000450, -000111, 016917
1663835617.595902,1,000450, -000111, 016917
1663835617.5959635,1,000450, -000111, 016917
1663835617.5959635,1,000450, -000111, 016917
1663835617.5959635,1,000450, -000111, 016917
1663835617.5969613,1,000450, -000111, 016917
1663835617.5971181,1,000409, -000124, 017177
1663835617.5971181,1,000409, -000124, 017177
1663835617.5971181,1,000409, -000124, 017177
1663835617.5981162,1,000409, -000124, 017177
1663835617.5984843,1,000409, -000124, 017177
1663835617.5984843,1,000409, -000124, 017177
1663835617.5984843,1,000409, -000124, 017177
1663835617.599481,1,000409, -000124, 017177
1663835617.5996513,1,000409, -000124, 017177
1663835617.5996513,1,000409, -000124, 017177
1663835617.5996513,1,000455, -000123, 016970
1663835617.600649,1,000455, -000123, 016970
1663835617.6007738,1,000455, -000123, 016970
1663835617.6007738,1,000455, -000123, 016970
1663835617.6007738,1,000455, -000123, 016970
1663835617.6017716,1,000455, -000123, 016970
1663835617.6018357,1,000455, -000123, 016970
1663835617.6018357,1,000455, -000123, 016970
1663835617.6018357,1,000455, -000123, 016970
1663835617.6028335,1,000455, -000123, 016970
1663835617.6031969,1,000378, -000114, 017147
1663835617.6031969,1,000378, -000114, 017147
1663835617.6031969,1,000378, -000114, 017147
1663835617.6041949,1,000378, -000114, 017147
1663835617.6041949,1,000378, -000114, 017147
1663835617.6041949,1,000378, -000114, 017147
1663835617.6041949,1,000378, -000114, 017147
1663835617.60619,1,000378, -000114, 017147
1663835617.6065745,1,000378, -000114, 017147
1663835617.6065745,1,000378, -000114, 017147
1663835617.6065745,1,000439, -000099, 016938
1663835617.6075723,1,000439, -000099, 016938
1663835617.6095734,1,000439, -000099, 016938
1663835617.6122868,1,000439, -000099, 016938
1663835617.6122868,1,000439, -000099, 016938
1663835617.6122868,1,000439, -000099, 016938
1663835617.6134098,1,000439, -000099, 016938
1663835617.6134098,1,000439, -000099, 016938
1663835617.6134098,1,000439, -000099, 016938
1663835617.6144047,1,000439, -000099, 016938
1663835617.6144047,1,000401, -000119, 017146
1663835617.6150858,1,000401, -000119, 017146
1663835617.6150858,1,000401, -000119, 017146
1663835617.6160824,1,000401, -000119, 017146
1663835617.6162207,1,000401, -000119, 017146
1663835617.6162207,1,000401, -000119, 017146
1663835617.617218,1,000401, -000119, 017146
1663835617.617218,1,000401, -000119, 017146
1663835617.617218,1,000401, -000119, 017146
1663835617.6182156,1,000401, -000119, 017146
1663835617.6182156,1,000434, -000099, 017020
1663835617.6182156,1,000434, -000099, 017020
1663835617.6192126,1,000434, -000099, 017020
1663835617.6192126,1,000434, -000099, 017020
1663835617.6229389,1,000434, -000099, 017020
1663835617.6232152,1,000434, -000099, 017020
1663835617.6232152,1,000434, -000099, 017020
1663835617.6232152,1,000434, -000099, 017020
1663835617.6242132,1,000434, -000099, 017020
1663835617.6242132,1,000434, -000099, 017020
1663835617.6242132,1,000403, -000114, 017046
1663835617.6242132,1,000403, -000114, 017046
1663835617.6252103,1,000403, -000114, 017046
1663835617.6258433,1,000403, -000114, 017046
1663835617.6258433,1,000403, -000114, 017046
1663835617.6258433,1,000403, -000114, 017046
1663835617.6268408,1,000403, -000114, 017046
1663835617.626906,1,000403, -000114, 017046
1663835617.626906,1,000403, -000114, 017046
1663835617.626906,1,000403, -000114, 017046
1663835617.6279037,1,000444, -000126, 016994
1663835617.6279457,1,000444, -000126, 016994
1663835617.6289432,1,000444, -000126, 016994
1663835617.6290407,1,000444, -000126, 016994
1663835617.6290407,1,000444, -000126, 016994
1663835617.6290407,1,000444, -000126, 016994
1663835617.6300378,1,000444, -000126, 016994
1663835617.6310353,1,000444, -000126, 016994
1663835617.6317654,1,000444, -000126, 016994
1663835617.6317654,1,000444, -000126, 016994
1663835617.6317654,1,000397, -000131, 017065
1663835617.6327627,1,000397, -000131, 017065
1663835617.6328318,1,000397, -000131, 017065
1663835617.6328318,1,000397, -000131, 017065
1663835617.6348388,1,000397, -000131, 017065
1663835617.635346,1,000397, -000131, 017065
1663835617.635346,1,000397, -000131, 017065
1663835617.635346,1,000397, -000131, 017065
1663835617.6363444,1,000397, -000131, 017065
1663835617.6375282,1,000397, -000131, 017065
1663835617.6423745,1,000449, -000129, 016996
1663835617.6423745,1,000449, -000129, 016996
1663835617.6423745,1,000449, -000129, 016996
1663835617.6433716,1,000449, -000129, 016996
1663835617.6436148,1,000449, -000129, 016996
1663835617.6436148,1,000449, -000129, 016996
1663835617.6436148,1,000449, -000129, 016996
1663835617.644764,1,000449, -000129, 016996
1663835617.6447995,1,000449, -000129, 016996
1663835617.6447995,1,000449, -000129, 016996
1663835617.6447995,1,000417, -000125, 017077
1663835617.6457613,1,000417, -000125, 017077
1663835617.645929,1,000417, -000125, 017077
1663835617.645929,1,000417, -000125, 017077
1663835617.6467583,1,000417, -000125, 017077
1663835617.6467583,1,000417, -000125, 017077
1663835617.6467583,1,000417, -000125, 017077
1663835617.6477559,1,000417, -000125, 017077
1663835617.6477559,1,000417, -000125, 017077
1663835617.6477559,1,000417, -000125, 017077
1663835617.6477559,1,000452, -000156, 017074
1663835617.6487532,1,000452, -000156, 017074
1663835617.6487532,1,000452, -000156, 017074
1663835617.6487532,1,000452, -000156, 017074
1663835617.6487532,1,000452, -000156, 017074
1663835617.6498272,1,000452, -000156, 017074
1663835617.6498272,1,000452, -000156, 017074
1663835617.6498272,1,000452, -000156, 017074
1663835617.653278,1,000452, -000156, 017074
1663835617.6542754,1,000452, -000156, 017074
1663835617.6544776,1,000414, -000127, 017167
1663835617.6544776,1,000414, -000127, 017167
1663835617.6544776,1,000414, -000127, 017167
1663835617.6554747,1,000414, -000127, 017167
1663835617.6620057,1,000414, -000127, 017167
1663835617.6620057,1,000414, -000127, 017167
1663835617.6620057,1,000414, -000127, 017167
1663835617.6630034,1,000414, -000127, 017167
1663835617.6630034,1,000414, -000127, 017167
1663835617.6630034,1,000414, -000127, 017167
1663835617.6640007,1,000427, -000142, 017063
1663835617.6640007,1,000427, -000142, 017063
1663835617.6640007,1,000427, -000142, 017063
1663835617.6649706,1,000427, -000142, 017063
1663835617.6659667,1,000427, -000142, 017063
1663835617.6663678,1,000427, -000142, 017063
1663835617.6663678,1,000427, -000142, 017063
1663835617.6663678,1,000427, -000142, 017063
1663835617.6673913,1,000427, -000142, 017063
1663835617.6673913,1,000427, -000142, 017063
1663835617.6673913,1,000414, -000099, 017063
1663835617.6683886,1,000414, -000099, 017063
1663835617.6684704,1,000414, -000099, 017063
1663835617.6684704,1,000414, -000099, 017063
1663835617.6684704,1,000414, -000099, 017063
1663835617.6694677,1,000414, -000099, 017063
1663835617.669533,1,000414, -000099, 017063
1663835617.669533,1,000414, -000099, 017063
1663835617.669533,1,000428, -000143, 017007
1663835617.6705306,1,000428, -000143, 017007
1663835617.671528,1,000428, -000143, 017007
1663835617.6716425,1,000428, -000143, 017007
1663835617.6716425,1,000428, -000143, 017007
1663835617.6716425,1,000428, -000143, 017007
1663835617.6726398,1,000428, -000143, 017007
1663835617.6726398,1,000428, -000143, 017007
1663835617.6746345,1,000428, -000143, 017007
1663835617.6759903,1,000428, -000143, 017007
1663835617.6759903,1,000428, -000143, 017007
1663835617.6759903,1,000424, -000118, 016981
1663835617.6769876,1,000424, -000118, 016981
1663835617.6769876,1,000424, -000118, 016981
1663835617.6769876,1,000424, -000118, 016981
1663835617.6779957,1,000424, -000118, 016981
1663835617.6779957,1,000424, -000118, 016981
1663835617.6779957,1,000424, -000118, 016981
1663835617.6787677,1,000424, -000118, 016981
1663835617.6797652,1,000424, -000118, 016981
1663835617.680762,1,000424, -000118, 016981
1663835617.680762,1,000417, -000085, 017114
1663835617.680762,1,000417, -000085, 017114
1663835617.6816053,1,000417, -000085, 017114
1663835617.6816053,1,000417, -000085, 017114
1663835617.6816053,1,000417, -000085, 017114
1663835617.6826026,1,000417, -000085, 017114
1663835617.6836994,1,000417, -000085, 017114
1663835617.684685,1,000417, -000085, 017114
1663835617.684685,1,000417, -000085, 017114
1663835617.684685,1,000417, -000085, 017114
1663835617.685684,1,000396, -000129, 016879
1663835617.6857822,1,000396, -000129, 016879
1663835617.6857822,1,000396, -000129, 016879
1663835617.6857822,1,000396, -000129, 016879
1663835617.68678,1,000396, -000129, 016879
1663835617.6868575,1,000396, -000129, 016879
1663835617.6868575,1,000396, -000129, 016879
1663835617.6868575,1,000396, -000129, 016879
1663835617.687855,1,000396, -000129, 016879
1663835617.687927,1,000396, -000129, 016879
1663835617.687927,1,000406, -000135, 017137
1663835617.687927,1,000406, -000135, 017137
1663835617.6889248,1,000406, -000135, 017137
1663835617.688983,1,000406, -000135, 017137
1663835617.689981,1,000406, -000135, 017137
1663835617.690405,1,000406, -000135, 017137
1663835617.690405,1,000406, -000135, 017137
1663835617.690405,1,000406, -000135, 017137
1663835617.6914022,1,000406, -000135, 017137
1663835617.6924746,2,j
1663835617.6924746,1,000406, -000135, 017137
1663835617.6986387,1,000437, -000129, 016849
1663835617.6989117,1,000437, -000129, 016849
1663835617.6989117,1,000437, -000129, 016849
1663835617.6989117,1,000437, -000129, 016849
1663835617.6999187,1,000437, -000129, 016849
1663835617.7001677,1,000437, -000129, 016849
1663835617.7001677,1,000437, -000129, 016849
1663835617.7001677,1,000437, -000129, 016849
1663835617.7011652,1,000437, -000129, 016849
1663835617.7013938,1,000437, -000129, 016849
1663835617.7013938,1,000438, -000125, 017212
1663835617.7013938,1,000438, -000125, 017212
1663835617.7023916,1,000438, -000125, 017212
1663835617.7026625,1,000438, -000125, 017212
1663835617.7026625,1,000438, -000125, 017212
1663835617.7026625,1,000438, -000125, 017212
1663835617.7036598,1,000438, -000125, 017212
1663835617.703916,1,000438, -000125, 017212
1663835617.703916,1,000438, -000125, 017212
1663835617.703916,1,000438, -000125, 017212
1663835617.7049139,1,000422, -000108, 016931
1663835617.7052386,1,000422, -000108, 016931
1663835617.7052386,1,000422, -000108, 016931
1663835617.7052386,1,000422, -000108, 016931
1663835617.7062356,1,000422, -000108, 016931
1663835617.706499,1,000422, -000108, 016931
1663835617.706499,1,000422, -000108, 016931
1663835617.706499,1,000422, -000108, 016931
1663835617.707497,1,000422, -000108, 016931
1663835617.707721,1,000422, -000108, 016931
1663835617.707721,1,000474, -000117, 017075
1663835617.707721,1,000474, -000117, 017075
1663835617.7087188,1,000474, -000117, 017075
1663835617.7089176,1,000474, -000117, 017075
1663835617.7099156,1,000474, -000117, 017075
1663835617.7099156,1,000474, -000117, 017075
1663835617.7148876,1,000474, -000117, 017075
1663835617.7180376,1,000474, -000117, 017075
1663835617.7180376,1,000474, -000117, 017075
1663835617.719061,1,000474, -000117, 017075
1663835617.7191389,1,000371, -000080, 017124
1663835617.7191389,1,000371, -000080, 017124
